Path,# vertices,# edges,# paths,# path constr,# unique path constr,path time,# cycles,# cycles constr,# unique cycle constr,cycle time,gurobi time,duration time
..\DataSets\DelayGraph_1212.graphml,1643,2124,3792,38199,1207,394.9999809265137,404,16272,317,743.9999580383301,733.9999675750732,1872.999906539917,
..\DataSets\DelayGraph_1216.graphml,108,106,30,0,0,2.000093460083008,2,2,2,4.999876022338867,4.000186920166016,11.00015640258789,
..\DataSets\DelayGraph_1217.graphml,116,135,461,0,0,26.999950408935547,12,12,12,14.000177383422852,34.999847412109375,75.99997520446777,
..\DataSets\DelayGraph_1220.graphml,220,263,8685,0,0,772.0000743865967,24,24,24,47.99985885620117,1309.000015258789,2128.999948501587,
..\DataSets\DelayGraph_1223.graphml,63,71,80,0,0,3.999948501586914,6,6,6,5.000114440917969,9.999990463256836,19.00005340576172,
..\DataSets\DelayGraph_1225.graphml,458,472,192,4,2,5.99980354309082,15,15,15,30.00020980834961,13.99993896484375,49.99995231628418,
..\DataSets\DelayGraph_1226.graphml,90,89,18,0,0,1.0001659393310547,2,1,1,6.999969482421875,3.999948501586914,12.000083923339844,
..\DataSets\DelayGraph_1227.graphml,135,131,29,0,0,0.9999275207519531,4,1,1,9.000062942504883,4.000186920166016,14.000177383422852,
..\DataSets\DelayGraph_1228.graphml,124,136,94,0,0,3.999948501586914,9,9,5,8.999824523925781,6.000041961669922,18.999814987182617,
..\DataSets\DelayGraph_1229.graphml,174,207,204,20,12,9.000062942504883,8,8,8,29.000043869018555,31.999826431274414,69.99993324279785,
..\DataSets\DelayGraph_1230.graphml,226,252,72,330,102,6.000041961669922,0,0,0,23.000001907348633,17.999887466430664,46.99993133544922,
..\DataSets\DelayGraph_1231.graphml,187,206,86,312,42,4.999876022338867,4,4,4,20.000219345092773,9.999990463256836,35.00008583068848,
..\DataSets\DelayGraph_1232.graphml,375,448,448,102,50,15.999794006347656,16,16,16,59.00001525878906,74.00012016296387,148.9999294281006,
..\DataSets\DelayGraph_1233.graphml,79,85,33,144,20,3.999948501586914,2,2,2,5.000114440917969,6.999969482421875,16.000032424926758,
..\DataSets\DelayGraph_1234.graphml,580,724,660,140,92,23.000001907348633,24,24,24,69.0000057220459,98.9999771118164,190.99998474121094,
..\DataSets\DelayGraph_1235.graphml,79,85,33,144,20,1.9998550415039062,2,2,2,5.000114440917969,6.000041961669922,13.000011444091797,
..\DataSets\DelayGraph_1236.graphml,93,95,31,0,0,2.000093460083008,4,8,8,5.000114440917969,4.999876022338867,12.000083923339844,
..\DataSets\DelayGraph_1237.graphml,93,95,31,0,0,0.9999275207519531,4,8,8,3.999948501586914,4.000186920166016,9.000062942504883,
..\DataSets\DelayGraph_1238.graphml,147,166,436,460,204,36.00001335144043,11,83,79,25.00009536743164,63.99989128112793,125.0,
..\DataSets\DelayGraph_1239.graphml,123,135,114,129,53,6.999969482421875,11,10,6,15.000104904174805,16.000032424926758,38.00010681152344,
..\DataSets\DelayGraph_1240.graphml,90,96,61,239,57,5.000114440917969,2,23,19,7.999897003173828,16.99995994567871,29.999971389770508,
..\DataSets\DelayGraph_1241.graphml,90,96,61,239,57,5.99980354309082,2,23,19,7.000207901000977,17.999887466430664,30.99989891052246,
..\DataSets\DelayGraph_1243.graphml,26,25,8,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1244.graphml,3,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1245.graphml,3,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1246.graphml,3,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1247.graphml,65,60,16,2,2,0.0,0,0,0,1.0001659393310547,3.000020980834961,4.000186920166016,
..\DataSets\DelayGraph_1248.graphml,65,60,16,2,2,0.0,0,0,0,1.9998550415039062,3.000020980834961,4.999876022338867,
..\DataSets\DelayGraph_1254.graphml,558,697,241,282,92,10.999917984008789,3,1,1,72.00002670288086,72.00002670288086,154.9999713897705,
..\DataSets\DelayGraph_1257.graphml,173,177,55,3,3,1.0001659393310547,6,8,8,13.000011444091797,6.000041961669922,20.000219345092773,
..\DataSets\DelayGraph_1260.graphml,1862,2009,1044,1296,480,46.99993133544922,38,72,72,282.0000648498535,735.0001335144043,1064.000129699707,
..\DataSets\DelayGraph_1264.graphml,117,137,686,6023,528,75.00004768371582,5,17,17,12.000083923339844,176.00011825561523,263.0002498626709,
..\DataSets\DelayGraph_1267.graphml,61,69,80,0,0,5.000114440917969,6,28,26,3.999948501586914,9.999990463256836,19.00005340576172,
..\DataSets\DelayGraph_1271.graphml,44,44,28,10,6,0.9999275207519531,1,1,1,2.000093460083008,3.999948501586914,6.999969482421875,
..\DataSets\DelayGraph_1272.graphml,115,120,84,0,0,0.9999275207519531,0,0,0,8.00013542175293,0.0,9.000062942504883,
..\DataSets\DelayGraph_1276.graphml,141,167,690,742,510,55.9999942779541,5,5,5,21.999835968017578,203.99999618530273,281.9998264312744,
..\DataSets\DelayGraph_1277.graphml,115,120,84,0,0,1.0001659393310547,0,0,0,7.999897003173828,0.0,9.000062942504883,
..\DataSets\DelayGraph_1278.graphml,64,67,24,10,6,0.0,2,2,2,3.999948501586914,5.000114440917969,9.000062942504883,
..\DataSets\DelayGraph_1279.graphml,3586,4212,7132,13100,2186,366.99986457824707,0,0,0,1018.0001258850098,1015.0001049041748,2400.0000953674316,
..\DataSets\DelayGraph_1280.graphml,3586,4212,7132,13100,2186,391.9999599456787,0,0,0,996.999979019165,1014.9998664855957,2403.9998054504395,
..\DataSets\DelayGraph_1281.graphml,398,435,193,59,32,8.00013542175293,15,12,12,44.99983787536621,16.000032424926758,69.0000057220459,
..\DataSets\DelayGraph_1282.graphml,444,534,510,29,15,19.00005340576172,114,2,2,44.00014877319336,27.00018882751465,90.00039100646973,
..\DataSets\DelayGraph_1283.graphml,202,227,62,0,0,3.000020980834961,0,0,0,7.999897003173828,0.0,10.999917984008789,
..\DataSets\DelayGraph_1284.graphml,202,227,62,0,0,3.000020980834961,0,0,0,9.000062942504883,0.0,12.000083923339844,
..\DataSets\DelayGraph_1285.graphml,372,390,173,0,0,3.000020980834961,16,0,0,101.00007057189941,0.0,104.00009155273438,
..\DataSets\DelayGraph_1286.graphml,606,680,2985,36496,642,500.0,8,331,8,278.0001163482666,213.99998664855957,992.0001029968262,
..\DataSets\DelayGraph_1287.graphml,606,680,2985,36496,642,530.9998989105225,8,331,8,276.0000228881836,190.00005722045898,996.999979019165,
..\DataSets\DelayGraph_1288.graphml,746,811,339,657,146,13.99993896484375,931,13298,0,1171.0000038146973,1013.0000114440918,2197.999954223633,
..\DataSets\DelayGraph_1289.graphml,746,811,339,657,146,16.99995994567871,931,13298,0,1161.0000133514404,1001.000165939331,2179.00013923645,
..\DataSets\DelayGraph_1290.graphml,117,115,91,0,0,0.9999275207519531,0,0,0,11.00015640258789,0.0,12.000083923339844,
..\DataSets\DelayGraph_1291.graphml,117,115,91,0,0,1.0001659393310547,0,0,0,9.999990463256836,0.0,11.00015640258789,
..\DataSets\DelayGraph_1292.graphml,94,97,37,43,19,0.9999275207519531,2,2,2,6.999969482421875,8.999824523925781,16.99972152709961,
..\DataSets\DelayGraph_1293.graphml,185,203,115,156,38,3.999948501586914,3,3,3,23.999929428100586,16.99995994567871,44.99983787536621,
..\DataSets\DelayGraph_1294.graphml,185,203,115,156,38,4.000186920166016,3,3,3,23.999929428100586,17.999887466430664,46.000003814697266,
..\DataSets\DelayGraph_1295.graphml,185,203,115,156,38,18.000125885009766,3,3,3,23.999929428100586,15.999794006347656,57.99984931945801,
..\DataSets\DelayGraph_1296.graphml,6,5,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1297.graphml,14,13,3,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1298.graphml,14,13,3,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1299.graphml,6,5,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1300.graphml,517,539,141,0,0,5.99980354309082,10,0,0,59.00001525878906,0.0,64.99981880187988,
..\DataSets\DelayGraph_1301.graphml,82,88,21,0,0,1.0001659393310547,0,0,0,3.999948501586914,0.0,5.000114440917969,
..\DataSets\DelayGraph_1302.graphml,82,88,21,0,0,0.9999275207519531,0,0,0,3.000020980834961,0.0,3.999948501586914,
..\DataSets\DelayGraph_1303.graphml,1610,1724,1419,8491,649,75.99997520446777,28,3,3,273.9999294281006,365.00000953674316,714.9999141693115,
..\DataSets\DelayGraph_1306.graphml,305,324,205,134,47,7.999897003173828,13,32,32,33.99991989135742,25.00009536743164,66.99991226196289,
..\DataSets\DelayGraph_1307.graphml,184,224,550,0,0,14.999866485595703,168,0,0,15.000104904174805,0.0,29.999971389770508,
..\DataSets\DelayGraph_1308.graphml,184,224,550,0,0,14.000177383422852,168,0,0,15.999794006347656,0.0,29.999971389770508,
..\DataSets\DelayGraph_1309.graphml,42,42,14,1,1,0.0,2,1,1,2.000093460083008,3.999948501586914,6.000041961669922,
..\DataSets\DelayGraph_1310.graphml,169,198,168,1125,115,14.999866485595703,0,0,0,19.00005340576172,42.00005531311035,75.99997520446777,
..\DataSets\DelayGraph_1311.graphml,169,198,168,1125,115,13.99993896484375,0,0,0,15.000104904174805,45.00007629394531,74.00012016296387,
..\DataSets\DelayGraph_1312.graphml,52,48,11,0,0,0.0,0,0,0,1.9998550415039062,0.0,1.9998550415039062,
..\DataSets\DelayGraph_1313.graphml,52,48,11,0,0,0.0,0,0,0,2.000093460083008,0.0,2.000093460083008,
..\DataSets\DelayGraph_1314.graphml,150,156,74,0,0,1.0001659393310547,5,0,0,7.999897003173828,0.0,9.000062942504883,
..\DataSets\DelayGraph_1315.graphml,301,324,195,0,0,2.000093460083008,0,0,0,19.00005340576172,0.0,21.000146865844727,
..\DataSets\DelayGraph_1319.graphml,110,128,95,481,175,5.99980354309082,11,29,17,11.00015640258789,21.000146865844727,38.00010681152344,
..\DataSets\DelayGraph_1320.graphml,153,182,361,1478,337,23.999929428100586,13,57,21,32.99999237060547,79.99992370605469,136.99984550476074,
..\DataSets\DelayGraph_1324.graphml,124,146,120,659,255,8.00013542175293,11,29,17,13.000011444091797,28.0001163482666,49.00026321411133,
..\DataSets\DelayGraph_1330.graphml,110,128,95,481,175,6.000041961669922,11,29,17,9.000062942504883,19.999980926513672,35.00008583068848,
..\DataSets\DelayGraph_1332.graphml,301,324,195,0,0,1.9998550415039062,0,0,0,19.00005340576172,0.0,20.999908447265625,
..\DataSets\DelayGraph_1333.graphml,25,26,5,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1334.graphml,25,26,5,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1335.graphml,92,100,36,18,11,0.9999275207519531,9,6,1,7.999897003173828,6.999969482421875,15.999794006347656,
..\DataSets\DelayGraph_1337.graphml,161,164,51,0,0,3.000020980834961,5,4,4,13.99993896484375,3.999948501586914,20.999908447265625,
..\DataSets\DelayGraph_1338.graphml,183,173,50,0,0,2.000093460083008,5,4,4,4.999876022338867,5.000114440917969,12.000083923339844,
..\DataSets\DelayGraph_1339.graphml,183,173,50,0,0,1.9998550415039062,5,4,4,6.000041961669922,6.000041961669922,13.99993896484375,
..\DataSets\DelayGraph_1342.graphml,1263,1496,419,0,0,24.99985694885254,0,0,0,68.00007820129395,0.0,92.99993515014648,
..\DataSets\DelayGraph_1344.graphml,1263,1496,419,0,0,26.000022888183594,0,0,0,62.00003623962402,0.0,88.00005912780762,
..\DataSets\DelayGraph_1345.graphml,138,177,427,3809,332,34.999847412109375,217,1701,19,45.00007629394531,68.00007820129395,148.00000190734863,
..\DataSets\DelayGraph_1346.graphml,92,91,30,0,0,0.0,2,0,0,3.000020980834961,0.0,3.000020980834961,
..\DataSets\DelayGraph_1347.graphml,90,104,32,0,0,2.000093460083008,0,0,0,3.999948501586914,0.0,6.000041961669922,
..\DataSets\DelayGraph_1348.graphml,37,37,13,0,0,0.9999275207519531,1,1,1,2.000093460083008,3.999948501586914,6.999969482421875,
..\DataSets\DelayGraph_1349.graphml,30,30,11,0,0,0.0,1,1,1,1.0001659393310547,2.9997825622558594,3.999948501586914,
..\DataSets\DelayGraph_1350.graphml,55,66,33,0,0,0.9999275207519531,0,0,0,2.000093460083008,0.0,3.000020980834961,
..\DataSets\DelayGraph_1351.graphml,53,67,33,0,0,1.0001659393310547,0,0,0,3.000020980834961,0.0,4.000186920166016,
..\DataSets\DelayGraph_1352.graphml,304,343,107,137,113,4.000186920166016,18,12,0,17.999887466430664,21.999835968017578,43.99991035461426,
..\DataSets\DelayGraph_1353.graphml,304,343,107,137,113,3.999948501586914,18,12,0,17.999887466430664,20.999908447265625,42.9997444152832,
..\DataSets\DelayGraph_1354.graphml,243,266,101,121,35,3.999948501586914,6,3,3,24.000167846679688,16.99995994567871,45.00007629394531,
..\DataSets\DelayGraph_1355.graphml,243,266,101,121,35,3.000020980834961,6,3,3,23.000001907348633,19.00005340576172,45.00007629394531,
..\DataSets\DelayGraph_1356.graphml,62,65,27,22,16,2.000093460083008,9,33,0,4.999876022338867,7.999897003173828,14.999866485595703,
..\DataSets\DelayGraph_1357.graphml,486,594,460,3470,660,44.00014877319336,10,147,107,56.999921798706055,107.00011253356934,208.00018310546875,
..\DataSets\DelayGraph_1358.graphml,486,594,460,3470,660,39.999961853027344,10,147,107,52.00004577636719,90.99984169006348,182.999849319458,
..\DataSets\DelayGraph_1359.graphml,12,9,3,0,0,1.0001659393310547,0,0,0,0.0,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1360.graphml,12,9,3,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1361.graphml,95,96,25,0,0,1.0001659393310547,2,0,0,3.999948501586914,0.0,5.000114440917969,
..\DataSets\DelayGraph_1362.graphml,95,96,25,0,0,1.0001659393310547,2,0,0,6.000041961669922,0.0,7.000207901000977,
..\DataSets\DelayGraph_1363.graphml,1957,2139,1497,162,134,95.99995613098145,27,16,16,188.99989128112793,219.00010108947754,503.9999485015869,
..\DataSets\DelayGraph_1374.graphml,62,61,30,0,0,0.0,0,0,0,3.000020980834961,0.0,3.000020980834961,
..\DataSets\DelayGraph_1375.graphml,62,61,30,0,0,0.9999275207519531,0,0,0,0.9999275207519531,0.0,1.9998550415039062,
..\DataSets\DelayGraph_1376.graphml,127,123,91,0,0,0.9999275207519531,0,0,0,8.00013542175293,0.0,9.000062942504883,
..\DataSets\DelayGraph_1377.graphml,127,123,91,0,0,1.0001659393310547,0,0,0,6.999969482421875,0.0,8.00013542175293,
..\DataSets\DelayGraph_1378.graphml,16,15,3,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1379.graphml,16,15,3,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1380.graphml,335,357,226,2,2,11.999845504760742,24,5,5,54.000139236450195,26.000022888183594,92.00000762939453,
..\DataSets\DelayGraph_1381.graphml,300,333,237,2,2,9.999990463256836,32,4,4,49.99995231628418,82.0000171661377,141.9999599456787,
..\DataSets\DelayGraph_1382.graphml,173,225,858,17026,559,134.00006294250488,0,0,0,23.999929428100586,144.99998092651367,302.99997329711914,
..\DataSets\DelayGraph_1383.graphml,173,225,858,17026,559,140.99979400634766,0,0,0,25.00009536743164,141.9999599456787,307.999849319458,
..\DataSets\DelayGraph_1384.graphml,58,58,17,2,1,1.0001659393310547,2,5,5,3.000020980834961,3.999948501586914,8.00013542175293,
..\DataSets\DelayGraph_1385.graphml,60,61,19,0,0,1.0001659393310547,2,1,1,2.9997825622558594,3.000020980834961,6.999969482421875,
..\DataSets\DelayGraph_1386.graphml,1128,1735,1218,0,0,57.000160217285156,0,0,0,86.99989318847656,0.0,144.00005340576172,
..\DataSets\DelayGraph_1387.graphml,1128,1735,1218,0,0,59.00001525878906,0,0,0,86.99989318847656,0.0,145.99990844726562,
..\DataSets\DelayGraph_1388.graphml,104,106,30,0,0,1.0001659393310547,2,0,0,4.999876022338867,0.0,6.000041961669922,
..\DataSets\DelayGraph_1389.graphml,128,132,33,0,0,0.9999275207519531,1,0,0,6.000041961669922,0.0,6.999969482421875,
..\DataSets\DelayGraph_1390.graphml,104,106,30,0,0,1.0001659393310547,2,0,0,4.999876022338867,0.0,6.000041961669922,
..\DataSets\DelayGraph_1391.graphml,79,81,22,5,3,0.0,2,1,0,4.000186920166016,3.999948501586914,8.00013542175293,
..\DataSets\DelayGraph_1392.graphml,1002,1086,866,0,0,27.9998779296875,0,0,0,95.00002861022949,0.0,122.99990653991699,
..\DataSets\DelayGraph_1393.graphml,1002,1086,866,0,0,26.999950408935547,0,0,0,85.00003814697266,0.0,111.9999885559082,
..\DataSets\DelayGraph_1394.graphml,36,34,10,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1395.graphml,36,34,10,0,0,1.0001659393310547,0,0,0,0.9999275207519531,0.0,2.000093460083008,
..\DataSets\DelayGraph_1396.graphml,237,283,185,396,232,10.999917984008789,16,16,16,30.00020980834961,41.0001277923584,82.0002555847168,
..\DataSets\DelayGraph_1397.graphml,237,283,185,396,232,9.000062942504883,16,16,16,14.999866485595703,40.9998893737793,64.99981880187988,
..\DataSets\DelayGraph_1398.graphml,237,283,185,396,232,9.999990463256836,16,16,16,15.000104904174805,39.999961853027344,65.00005722045898,
..\DataSets\DelayGraph_1399.graphml,495,538,1100,10276,909,96.00019454956055,31,296,149,59.00001525878906,103.00016403198242,258.00037384033203,
..\DataSets\DelayGraph_1400.graphml,495,538,1100,10276,909,93.99986267089844,31,296,149,59.999942779541016,105.00001907348633,258.9998245239258,
..\DataSets\DelayGraph_1401.graphml,63,65,22,2,1,0.9999275207519531,2,0,0,2.000093460083008,3.000020980834961,6.000041961669922,
..\DataSets\DelayGraph_1402.graphml,193,228,70,0,0,3.000020980834961,0,0,0,6.999969482421875,0.0,9.999990463256836,
..\DataSets\DelayGraph_1403.graphml,193,228,70,0,0,3.000020980834961,0,0,0,8.00013542175293,0.0,11.00015640258789,
..\DataSets\DelayGraph_1404.graphml,84,86,16,0,0,0.9999275207519531,0,0,0,1.9998550415039062,0.0,2.9997825622558594,
..\DataSets\DelayGraph_1409.graphml,19,19,8,0,0,0.9999275207519531,2,2,2,0.0,3.000020980834961,3.999948501586914,
..\DataSets\DelayGraph_1410.graphml,19,19,8,0,0,0.9999275207519531,2,2,2,0.0,3.000020980834961,3.999948501586914,
..\DataSets\DelayGraph_1411.graphml,224,231,86,0,0,6.000041961669922,6,6,6,27.9998779296875,5.000114440917969,39.00003433227539,
..\DataSets\DelayGraph_1412.graphml,208,223,83,0,0,3.999948501586914,12,1,1,29.000043869018555,7.000207901000977,40.000200271606445,
..\DataSets\DelayGraph_1413.graphml,118,123,44,92,17,2.000093460083008,3,5,3,6.999969482421875,6.999969482421875,16.000032424926758,
..\DataSets\DelayGraph_1414.graphml,16,14,4,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1415.graphml,16,14,4,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1418.graphml,62,65,75,0,0,3.999948501586914,3,2,2,4.999876022338867,6.999969482421875,15.999794006347656,
..\DataSets\DelayGraph_1419.graphml,62,65,75,0,0,4.999876022338867,3,2,2,3.999948501586914,5.000114440917969,13.99993896484375,
..\DataSets\DelayGraph_1420.graphml,101,116,112,0,0,7.999897003173828,0,0,0,6.999969482421875,0.0,14.999866485595703,
..\DataSets\DelayGraph_1421.graphml,43,33,11,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1422.graphml,43,33,11,0,0,1.0001659393310547,0,0,0,0.9999275207519531,0.0,2.000093460083008,
..\DataSets\DelayGraph_1423.graphml,43,33,11,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1424.graphml,14,14,4,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1425.graphml,26,28,11,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1426.graphml,76,80,30,6,3,0.0,0,0,0,3.000020980834961,3.000020980834961,6.000041961669922,
..\DataSets\DelayGraph_1427.graphml,76,80,30,6,3,0.9999275207519531,0,0,0,2.000093460083008,5.000114440917969,8.00013542175293,
..\DataSets\DelayGraph_1428.graphml,138,149,51,0,0,0.9999275207519531,11,0,0,6.999969482421875,0.0,7.999897003173828,
..\DataSets\DelayGraph_1429.graphml,138,149,51,0,0,0.9999275207519531,11,0,0,8.00013542175293,0.0,9.000062942504883,
..\DataSets\DelayGraph_1430.graphml,138,149,51,0,0,0.9999275207519531,11,0,0,6.999969482421875,0.0,7.999897003173828,
..\DataSets\DelayGraph_1431.graphml,193,204,95,24,21,2.000093460083008,9,31,2,33.99991989135742,9.000062942504883,45.00007629394531,
..\DataSets\DelayGraph_1432.graphml,238,250,141,22,19,3.000020980834961,8,30,2,51.000118255615234,9.000062942504883,63.00020217895508,
..\DataSets\DelayGraph_1433.graphml,330,360,365,7460,240,81.00008964538574,4,367,2,116.99986457824707,50.99987983703613,248.99983406066895,
..\DataSets\DelayGraph_1434.graphml,392,416,280,2542,183,32.000064849853516,11,249,3,138.0000114440918,42.00005531311035,212.00013160705566,
..\DataSets\DelayGraph_1435.graphml,347,370,234,2600,187,32.99999237060547,12,248,3,103.99985313415527,44.00014877319336,180.9999942779541,
..\DataSets\DelayGraph_1436.graphml,285,314,319,7596,244,88.00005912780762,5,369,2,95.00002861022949,41.99981689453125,224.99990463256836,
..\DataSets\DelayGraph_1437.graphml,220,263,8685,135782,2374,1848.0000495910645,24,24,24,47.99985885620117,2851.9999980926514,4747.999906539917,
..\DataSets\DelayGraph_1438.graphml,116,135,461,330,118,34.00015830993652,12,12,12,14.999866485595703,62.99996376037598,111.9999885559082,
..\DataSets\DelayGraph_1439.graphml,116,135,461,330,118,30.99989891052246,12,12,12,13.99993896484375,59.999942779541016,104.99978065490723,
..\DataSets\DelayGraph_1441.graphml,63,71,80,0,0,6.000041961669922,6,6,6,9.000062942504883,12.000083923339844,27.00018882751465,
..\DataSets\DelayGraph_1446.graphml,238,250,141,22,19,2.000093460083008,8,30,2,52.99997329711914,9.999990463256836,65.00005722045898,
..\DataSets\DelayGraph_1447.graphml,685,738,328,14,14,23.000001907348633,11,11,10,46.000003814697266,26.999950408935547,95.99995613098145,
..\DataSets\DelayGraph_1448.graphml,4272,4978,7047,1692,423,541.0001277923584,72,72,72,608.9999675750732,745.999813079834,1895.9999084472656,
..\DataSets\DelayGraph_1451.graphml,357,385,168,145,91,6.999969482421875,12,13,13,28.0001163482666,19.00005340576172,54.000139236450195,
..\DataSets\DelayGraph_1452.graphml,18,17,5,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1453.graphml,18,17,5,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1454.graphml,36,31,8,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1455.graphml,36,31,8,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1456.graphml,20,19,7,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1457.graphml,20,19,7,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1458.graphml,112,121,158,18,16,5.000114440917969,14,4,4,15.000104904174805,11.00015640258789,31.000375747680664,
..\DataSets\DelayGraph_1461.graphml,60,50,10,3,3,0.9999275207519531,0,0,0,0.9999275207519531,3.000020980834961,4.999876022338867,
..\DataSets\DelayGraph_1462.graphml,60,50,10,3,3,0.0,0,0,0,2.000093460083008,3.000020980834961,5.000114440917969,
..\DataSets\DelayGraph_1463.graphml,44,44,13,0,0,0.0,2,2,2,1.9998550415039062,3.000020980834961,4.999876022338867,
..\DataSets\DelayGraph_1464.graphml,23,21,4,0,0,0.9999275207519531,0,0,0,0.9999275207519531,0.0,1.9998550415039062,
..\DataSets\DelayGraph_1465.graphml,110,126,33,0,0,0.9999275207519531,0,0,0,3.999948501586914,0.0,4.999876022338867,
..\DataSets\DelayGraph_1466.graphml,110,126,33,0,0,1.9998550415039062,0,0,0,3.999948501586914,0.0,5.99980354309082,
..\DataSets\DelayGraph_1467.graphml,88,94,30,12,12,0.9999275207519531,1,1,1,6.000041961669922,8.999824523925781,15.999794006347656,
..\DataSets\DelayGraph_1468.graphml,237,257,85,16,8,2.000093460083008,8,0,0,9.000062942504883,7.999897003173828,19.00005340576172,
..\DataSets\DelayGraph_1469.graphml,235,300,150,0,0,6.000041961669922,0,0,0,13.99993896484375,0.0,19.999980926513672,
..\DataSets\DelayGraph_1470.graphml,235,300,150,0,0,6.999969482421875,0,0,0,13.000011444091797,0.0,19.999980926513672,
..\DataSets\DelayGraph_1471.graphml,237,257,85,0,0,1.9998550415039062,8,0,0,13.000011444091797,0.0,14.999866485595703,
..\DataSets\DelayGraph_1472.graphml,235,300,150,0,0,10.999917984008789,0,0,0,13.000011444091797,0.0,23.999929428100586,
..\DataSets\DelayGraph_1473.graphml,235,300,150,0,0,4.999876022338867,0,0,0,13.000011444091797,0.0,17.999887466430664,
..\DataSets\DelayGraph_1474.graphml,222,235,85,8,4,2.000093460083008,8,0,0,10.999917984008789,6.000041961669922,19.00005340576172,
..\DataSets\DelayGraph_1475.graphml,215,280,150,0,0,5.99980354309082,0,0,0,13.000011444091797,0.0,18.999814987182617,
..\DataSets\DelayGraph_1476.graphml,215,280,150,0,0,6.000041961669922,0,0,0,13.000011444091797,0.0,19.00005340576172,
..\DataSets\DelayGraph_1477.graphml,3285,3603,4509,1307,221,141.9999599456787,146,147,82,2509.999990463257,302.0000457763672,2953.9999961853027,
..\DataSets\DelayGraph_1480.graphml,2637,2821,3015,1340,273,101.00007057189941,75,78,10,1575.0000476837158,239.0000820159912,1915.0002002716064,
..\DataSets\DelayGraph_1483.graphml,11,9,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1484.graphml,13,11,3,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1490.graphml,8,7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1491.graphml,16,15,4,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1494.graphml,1403,1864,7865,0,0,511.0001564025879,74,14,11,425.99987983703613,450.9999752044678,1388.0000114440918,
..\DataSets\DelayGraph_1497.graphml,160,159,89,13,13,0.9999275207519531,0,0,0,29.999971389770508,5.000114440917969,36.00001335144043,
..\DataSets\DelayGraph_1498.graphml,61,69,80,0,0,3.999948501586914,6,6,6,3.999948501586914,10.999917984008789,18.999814987182617,
..\DataSets\DelayGraph_1501.graphml,218,261,8685,74066,2724,1463.9999866485596,24,24,24,43.99991035461426,3315.999984741211,4823.999881744385,
..\DataSets\DelayGraph_1503.graphml,160,159,89,13,13,3.999948501586914,0,0,0,29.000043869018555,5.99980354309082,38.99979591369629,
..\DataSets\DelayGraph_1504.graphml,60,56,9,0,0,0.9999275207519531,0,0,0,3.000020980834961,0.0,3.999948501586914,
