GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_493.graphml,32,180,3043,38,2500,2462,687.000036239624, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_496.graphml,62,94,137,122,2500,2378,270.999908447266, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_50.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_500.graphml,44,44,71,1300,2500,1200,19.0000534057617, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_504.graphml,0,0,0,94,2500,2406,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_505.graphml,1,6,48,22,2777,2755,16.0000324249268,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_506.graphml,36,36,225,5609,10000,4391,113.000154495239, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_507.graphml,75,85,198,0,3239,3239,143.00012588501,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_51.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_511.graphml,280,366,32,196,2500,2304,15.9997940063477,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_514.graphml,30,36,396,116,2500,2384,167.00005531311, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_515.graphml,30,36,396,116,2500,2384,174.000024795532, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_516.graphml,10,50,92,287,2500,2213,14.9998664855957,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_517.graphml,0,1,0,152,2500,2348,23.0000019073486,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_518.graphml,0,1,0,152,2500,2348,21.9998359680176,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_519.graphml,100,700,451,0,2612,2612,150.000095367432,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_52.graphml,0,0,0,25000,25000,0,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_520.graphml,0,6,1360,0,2612,2612,121.999979019165, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_521.graphml,0,6,1360,0,2612,2612,137.00008392334, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_522.graphml,0,700,253,0,2612,2612,45.0000762939453,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_525.graphml,256,448,192,414,5000,4586,395.999908447266,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_528.graphml,4,4,0,466,2500,2034,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_529.graphml,190,197,201,121,2500,2379,16.0002708435059,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_53.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_530.graphml,135,135,231,124,2500,2376,500,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_531.graphml,0,2,216,73,2500,2427,92.9999351501465,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_532.graphml,0,2,216,73,2500,2427,75.0000476837158,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_533.graphml,0,3,144,73,2500,2427,49.9999523162842,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_534.graphml,2,2,48,1444,10000,8556,111.999750137329,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_535.graphml,80,80,0,856,5000,4144,16.0000324249268,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_536.graphml,10,10,16,2961,5000,2039,9.99999046325684,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_537.graphml,10,10,16,2961,5000,2039,6.99996948242188,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_538.graphml,512,16384,17,22059,25000,2941,14.0001773834229, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_54.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_540.graphml,33,33,33,22490,25000,2510,22.9997634887695,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_541.graphml,17,33,133,22161,25000,2839,81.0000896453857,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_545.graphml,9,33,333,22165,25000,2835,2178.99966239929,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_547.graphml,22800,70800,449,896,25000,24104,52.9999732971191,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_548.graphml,50,105,1,19225,25000,5775,11.0001564025879,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_549.graphml,48,48,192,99,2500,2401,21.0001468658447,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_55.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_550.graphml,48,48,192,99,2500,2401,20.9999084472656,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_551.graphml,3,4,161,0,5034,5034,15.9997940063477, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_552.graphml,3,4,161,0,5034,5034,16.0000324249268, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_553.graphml,1,1,9,1837,2857,1020,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_554.graphml,0,4,37,74,2777,2703,12.9997730255127,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_555.graphml,32,64,0,2257,5000,2743,59.0000152587891,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_556.graphml,32,64,0,2257,5000,2743,62.000036239624,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_557.graphml,0,0,0,2343,5000,2657,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_558.graphml,36,63,32,35,2857,2822,30.9998989105225,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_559.graphml,0,2,0,1526,2500,974,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_56.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_560.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_561.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_562.graphml,0,10,0,2139,2500,361,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_563.graphml,0,10,0,2139,2500,361,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_564.graphml,4,8,8,8134,10000,1866,6.00004196166992,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_565.graphml,5,10,0,696,2500,1804,4.00018692016602,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_566.graphml,25,70,2,106,2083,1977,150.999784469604,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_567.graphml,25,70,2,106,2083,1977,174.000024795532,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_568.graphml,0,1,0,157,2500,2343,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_569.graphml,0,1,0,157,2500,2343,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_57.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_570.graphml,0,20,0,756,5000,4244,2.00009346008301,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_571.graphml,37,74,76,509,5000,4491,338.000059127808,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_573.graphml,37,74,76,509,5000,4491,336.999893188477,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_574.graphml,0,20,0,756,5000,4244,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_577.graphml,0,4,0,167,2777,2610,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_578.graphml,0,4,0,167,2777,2610,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_58.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_581.graphml,10,30,64,4086,10000,5914,9.99975204467773, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_582.graphml,1,1,32,3728,10000,6272,16.0000324249268,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_583.graphml,1,1,32,3728,10000,6272,13.9999389648438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_584.graphml,32,52,97,195,2857,2662,23.0002403259277,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_585.graphml,0,0,0,9085,10000,915,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_586.graphml,5,15,158,1,2500,2499,19.9999809265137,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_587.graphml,0,0,0,829,2500,1671,16.0000324249268,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_588.graphml,0,0,0,829,2500,1671,13.9999389648438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_589.graphml,0,0,0,763,2500,1737,4.00018692016602,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_59.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_590.graphml,0,0,0,763,2500,1737,4.00018692016602,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_591.graphml,0,0,0,763,2500,1737,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_592.graphml,5,40,725,61,2500,2439,62.999963760376, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_593.graphml,0,4,0,99,2500,2401,115.000009536743,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_594.graphml,0,4,0,99,2500,2401,131.00004196167,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_595.graphml,0,16,74,96,2500,2404,32.0003032684326, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_596.graphml,0,16,74,96,2500,2404,29.9999713897705, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_597.graphml,0,16,74,96,2500,2404,37.0001792907715, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_598.graphml,0,20,0,224,2500,2276,4.99987602233887,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_599.graphml,0,20,0,224,2500,2276,3.99994850158691,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_60.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_600.graphml,0,20,0,224,2500,2276,4.00018692016602,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_601.graphml,56,399,46,356,2500,2144,19.0000534057617, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_602.graphml,0,7,544,17,2500,2483,87.0001316070557, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_603.graphml,0,7,544,17,2500,2483,85.0000381469727, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_608.graphml,256,512,192,414,5000,4586,394.999980926514, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_61.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_611.graphml,256,448,224,414,5000,4586,428.999900817871,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_614.graphml,10,30,544,291,2500,2209,21.9998359680176,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_615.graphml,0,0,0,921,2500,1579,8.00013542175293,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_616.graphml,0,0,0,921,2500,1579,8.99982452392578,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_617.graphml,0,4,576,73,2500,2427,147.000074386597,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_62.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_621.graphml,9,33,333,22165,25000,2835,2200.99997520447,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_626.graphml,33,33,33,22490,25000,2510,22.0000743865967,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_627.graphml,17,33,133,22161,25000,2839,80.9998512268066,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_629.graphml,22800,70800,449,567,25000,24433,55.9999942779541,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_63.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_630.graphml,0,0,0,23845,25000,1155,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_631.graphml,70,84,16,18489,25000,6511,36.0000133514404,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_632.graphml,128,264,40,99,2500,2401,13.9999389648438,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_633.graphml,0,0,0,1315,2500,1185,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_634.graphml,0,0,0,1315,2500,1185,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_635.graphml,3,6,70,816,5000,4184,28.0001163482666, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_636.graphml,0,1,66,0,5090,5090,6.99996948242188,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_637.graphml,0,1,66,0,5090,5090,6.99996948242188,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_638.graphml,0,1,0,287,2500,2213,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_639.graphml,0,1,0,287,2500,2213,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_64.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_640.graphml,64,128,81,4721,10000,5279,33.0002307891846, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_643.graphml,5,5,0,696,2500,1804,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_644.graphml,0,0,0,2680,5000,2320,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_645.graphml,0,0,0,2680,5000,2320,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_646.graphml,0,0,0,998,5000,4002,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_647.graphml,0,0,0,998,5000,4002,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_648.graphml,20,29,182,331,2500,2169,22.0000743865967,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_649.graphml,20,29,182,331,2500,2169,22.9997634887695,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_65.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_650.graphml,25,32,200,333,2500,2167,16.9999599456787, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_651.graphml,25,32,200,333,2500,2167,15.0001049041748, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_652.graphml,0,98,126,183,5000,4817,31.0001373291016,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_653.graphml,9,9,9,2863,5000,2137,18.9998149871826,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_655.graphml,9,9,9,2863,5000,2137,19.0000534057617,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_656.graphml,0,98,126,183,5000,4817,30.9998989105225,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_657.graphml,8,144,112,269,5000,4731,34.9998474121094,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_66.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_661.graphml,17,51,44,694,5000,4306,27.9998779296875,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_665.graphml,16,16,16,2677,5000,2323,19.9997425079346,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_668.graphml,20,100,212,96,3333,3237,279.999971389771,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_67.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_671.graphml,0,6,0,1579,5000,3421,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_672.graphml,0,6,0,1579,5000,3421,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_673.graphml,6360,6561,256,0,2799,2799,415.000200271606,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_674.graphml,0,6758,8448,0,2340,2340,97704.9999237061,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_675.graphml,1700,6608,2880,0,2340,2340,6779.99997138977,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_676.graphml,850,6621,5696,0,2340,2340,22898.0000019073,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_678.graphml,0,6758,8448,0,2340,2340,98127.9997825623,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_679.graphml,0,0,0,3838,5000,1162,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_68.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_680.graphml,0,0,0,3838,5000,1162,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_681.graphml,651600,651600,72,809,5000,4191,46.9999313354492,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_685.graphml,16,24,16,2530,5000,2470,6.00004196166992, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_686.graphml,0,0,0,9403,10000,597,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_687.graphml,1,1,8,3715,5000,1285,6.00004196166992,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_688.graphml,1,1,8,3715,5000,1285,6.99996948242188,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_689.graphml,0,0,0,2121,2500,379,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_69.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_690.graphml,0,0,0,2121,2500,379,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_691.graphml,0,0,0,2121,2500,379,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_692.graphml,5,15,58,61,2500,2439,15.9997940063477,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_693.graphml,0,0,0,763,2500,1737,20.9999084472656,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_694.graphml,0,0,0,763,2500,1737,19.9999809265137,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_695.graphml,0,20,0,174,2500,2326,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_696.graphml,0,20,0,174,2500,2326,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_697.graphml,0,20,0,174,2500,2326,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_698.graphml,4,12,102,2267,5000,2733,248.000144958496,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_699.graphml,4,12,102,2267,5000,2733,238.999843597412,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_70.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_700.graphml,0,0,0,1238,3333,2095,6.00004196166992,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_701.graphml,0,0,0,1238,3333,2095,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_702.graphml,0,0,0,4421,5000,579,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_703.graphml,0,0,0,4421,5000,579,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_704.graphml,16,32,68,842,4000,3158,8.99982452392578, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_705.graphml,0,0,0,326,4000,3674,106.99987411499,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_706.graphml,0,0,0,326,4000,3674,106.000185012817,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_707.graphml,0,4,37,74,2777,2703,13.9999389648438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_71.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_713.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_714.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_715.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_716.graphml,0,3999,0,21433,25000,3567,22721.9998836517,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_717.graphml,0,0,0,25000,25000,0,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_718.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_719.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_72.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_720.graphml,0,0,0,25000,25000,0,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_721.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_722.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_723.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_724.graphml,0,0,0,25000,25000,0,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_725.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_726.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_727.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_728.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_729.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_73.graphml,0,0,0,25000,25000,0,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_730.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_731.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_732.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_733.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_734.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_735.graphml,0,0,0,23552,25000,1448,4.99987602233887,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_736.graphml,2,2,16,5911,10000,4089,19.0000534057617, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_737.graphml,0,1,0,1659,5000,3341,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_738.graphml,32,64,0,2257,5000,2743,51.0001182556152,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_739.graphml,32,64,0,2257,5000,2743,52.0000457763672,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_74.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_740.graphml,0,256,0,1734,5000,3266,39.0000343322754,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_741.graphml,2,2,32,1655,10000,8345,9.00006294250488,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_742.graphml,0,5,0,471,2500,2029,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_743.graphml,15,22,168,111,2500,2389,14.9998664855957, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_744.graphml,7,18,776,287,2500,2213,469.000101089478, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_745.graphml,7,18,776,287,2500,2213,474.999904632568, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_746.graphml,5,8,0,484,2500,2016,9.99999046325684,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_747.graphml,5,8,0,484,2500,2016,13.0000114440918,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_748.graphml,3,20,32,449,2500,2051,7.99989700317383,**
