GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1545.graphml,30,240,32,104,2500,2396,0.2734,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1546.graphml,0,48,360,30,2500,2470,0.4735, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1547.graphml,0,48,360,30,2500,2470,0.4675, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1548.graphml,0,48,360,30,2500,2470,0.5828, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_155.graphml,0,0,0,25000,25000,0,0.0438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1553.graphml,16,48,174,1437,5000,3563,1.5383,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1555.graphml,32,64,110,765,5000,4235,1.776, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1557.graphml,8,16,67,2410,5000,2590,0.978,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1559.graphml,4,16,169,2410,5000,2590,2.4003,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_156.graphml,0,0,0,25000,25000,0,0.0426,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1562.graphml,16,16,16,2677,5000,2323,0.5158,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1564.graphml,0,0,0,829,2500,1671,0.3548,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1565.graphml,0,0,0,829,2500,1671,0.3653,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1566.graphml,0,0,0,829,2500,1671,0.4434,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1567.graphml,3,6,0,315,2500,2185,0.2707,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1568.graphml,0,0,0,1965,2500,535,0.2472,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1569.graphml,0,0,0,1965,2500,535,0.2595,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_157.graphml,0,0,0,25000,25000,0,0.045,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1570.graphml,5,10,160,61,2500,2439,1.1023, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1571.graphml,0,0,0,1750,2500,750,1.8316,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1572.graphml,0,0,0,1750,2500,750,0.9602,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1573.graphml,5,15,0,219,2500,2281,1.5834,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1574.graphml,5,15,0,219,2500,2281,2.0157,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1575.graphml,10,25,608,61,2500,2439,3.5117, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1576.graphml,0,0,0,467,2500,2033,8.3651,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1577.graphml,0,0,0,467,2500,2033,12.9087,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1578.graphml,0,20,0,72,2500,2428,1.4076,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1579.graphml,0,20,0,72,2500,2428,1.3944,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_158.graphml,0,0,0,25000,25000,0,0.0399,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1580.graphml,0,20,0,72,2500,2428,1.7679,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1581.graphml,10,30,848,177,2500,2323,2.2495, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1582.graphml,0,1,20,3,2500,2497,3.2918, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1583.graphml,0,1,20,3,2500,2497,4.3927, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1584.graphml,30,110,630,125,3333,3208,2.4517, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1585.graphml,2,17,3344,53,3333,3280,21.1672, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1586.graphml,25,65,1019,125,3333,3208,4.9852, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1587.graphml,9,43,1799,102,3333,3231,13.3395, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1588.graphml,16,65,1048,125,3333,3208,11.215, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_159.graphml,0,0,0,25000,25000,0,0.0429,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1597.graphml,0,0,0,5000,5000,0,0.0501,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1598.graphml,0,0,0,5000,5000,0,0.0327,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_16.graphml,0,40,42,298,5000,4702,0.3728, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_160.graphml,0,0,0,25000,25000,0,0.0438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1600.graphml,17,33,133,22161,25000,2839,1.0666,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1602.graphml,9,33,333,22161,25000,2839,1.8165, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1604.graphml,33,33,33,22490,25000,2510,0.5979,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1607.graphml,15200,47432,321,567,25000,24433,2.2345,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1608.graphml,0,0,0,1473,2083,610,0.1517,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1609.graphml,0,0,0,1473,2083,610,0.1571,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_161.graphml,0,0,0,25000,25000,0,0.0429,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1610.graphml,20,61,622,421,2500,2079,3.0031, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1611.graphml,20,61,622,421,2500,2079,2.0665, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1615.graphml,192,576,71,1470,10000,8530,0.5249, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1618.graphml,0,1,64,528,1750,1222,0.2872,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1619.graphml,0,5,0,0,2993,2993,0.0477,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_162.graphml,0,0,0,25000,25000,0,0.8536,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1620.graphml,0,5,0,0,2993,2993,0.0769,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1621.graphml,7,15,157,26,5000,4974,3.5917, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1622.graphml,7,15,157,26,5000,4974,3.5511, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1623.graphml,6,18,0,522,2500,1978,1.057,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1624.graphml,0,0,0,1965,2500,535,0.5931,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1625.graphml,0,0,0,1965,2500,535,0.5131,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1626.graphml,90,120,211,142,2500,2358,2.1368, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1627.graphml,20,72,442,147,2500,2353,19.3752,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1628.graphml,20,72,442,147,2500,2353,19.1754,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1629.graphml,75,270,1026,303,2500,2197,1.0789, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_163.graphml,0,0,0,25000,25000,0,0.0694,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1630.graphml,0,32,360,1,2500,2499,1.4458, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1633.graphml,21,25,154,129,2500,2371,1.0696,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1635.graphml,0,32,360,1,2500,2499,1.4353, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1636.graphml,2,4,33,407,4000,3593,0.3091,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1637.graphml,0,0,0,1005,4000,2995,0.3764,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1638.graphml,0,0,0,1005,4000,2995,0.3434,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_164.graphml,0,0,0,25000,25000,0,0.0621,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1640.graphml,5,10,10,2952,5000,2048,0.5822,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1641.graphml,5,10,10,2952,5000,2048,0.5609,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1645.graphml,0,11,0,472,2222,1750,0.0841,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1646.graphml,0,0,0,715,8000,7285,0.182,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1647.graphml,7,8,32,2600,5000,2400,0.3133,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1648.graphml,7,8,32,2600,5000,2400,0.2394,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1649.graphml,1,1,0,51,2500,2449,0.188,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_165.graphml,0,0,0,25000,25000,0,0.0423,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1650.graphml,1962,2916,1977,363,2500,2137,0.2379, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1651.graphml,18,18,0,507,2500,1993,1.7294,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1652.graphml,18,18,0,507,2500,1993,1.7318,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1653.graphml,18,18,0,507,2500,1993,1.7742,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1654.graphml,5,5,0,820,5000,4180,9.2256,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1655.graphml,5,5,0,820,5000,4180,6.8517,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_166.graphml,0,0,0,25000,25000,0,0.0474,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1661.graphml,0,0,0,1807,2500,693,0.0811,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1662.graphml,0,10,0,1044,2500,1456,0.2199,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1663.graphml,0,5,0,520,2500,1980,0.2325,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1664.graphml,200,310,280,538,2500,1962,0.4362, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1665.graphml,0,110,1360,110,2500,2390,4.3056, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1666.graphml,0,110,1360,110,2500,2390,4.14, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1667.graphml,0,0,0,1915,2500,585,0.1189,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1668.graphml,0,0,0,1915,2500,585,0.1198,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1669.graphml,0,0,0,1915,2500,585,0.1171,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_167.graphml,0,0,0,25000,25000,0,0.0435,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1678.graphml,4,204,0,774,5000,4226,0.2445,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1679.graphml,0,48,0,288,5000,4712,0.6009,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_168.graphml,0,0,0,25000,25000,0,0.134,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1682.graphml,49,49,49,2229,5000,2771,0.591,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1684.graphml,0,48,0,288,5000,4712,0.5708,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1685.graphml,32,304,0,1225,5000,3775,2.2796,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1686.graphml,1,273,70,215,5000,4785,5.35, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1687.graphml,1,273,70,215,5000,4785,5.3238, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1688.graphml,0,0,0,2887,10000,7113,0.0366,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1689.graphml,0,0,0,2887,10000,7113,0.0363,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1690.graphml,0,1,0,3130,10000,6870,0.0763,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1691.graphml,0,1,0,3130,10000,6870,0.1466,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1692.graphml,32,72,144,306,2857,2551,0.5561,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1693.graphml,0,0,0,24191,25000,809,0.0447,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1694.graphml,15,33,0,2345,5000,2655,0.5507,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1695.graphml,0,0,0,2914,5000,2086,3.1079,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1696.graphml,0,0,0,2914,5000,2086,4.8479,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1697.graphml,0,0,0,9403,10000,597,0.0354,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1698.graphml,0,0,0,1811,2500,689,0.3269,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1699.graphml,0,0,0,1811,2500,689,0.3211,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1700.graphml,0,0,0,1811,2500,689,0.322,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1701.graphml,350,350,48,196,2500,2304,0.3524, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1702.graphml,0,0,0,2167,2500,333,5.4218,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1703.graphml,0,0,0,2167,2500,333,5.4488,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1704.graphml,0,350,64,161,2500,2339,0.4347, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1707.graphml,5,10,0,61,2500,2439,0.3848,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1708.graphml,0,0,0,1915,2500,585,0.6474,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1709.graphml,0,0,0,1915,2500,585,1.069,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_171.graphml,0,6,42,1098,25000,23902,0.2571, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1710.graphml,10,20,568,94,2500,2406,1.7195, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1711.graphml,0,0,0,406,2500,2094,2.3682,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1712.graphml,0,0,0,406,2500,2094,2.2889,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1713.graphml,10,30,428,61,2500,2439,0.9933, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1714.graphml,0,4,0,224,2500,2276,1.8826,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1715.graphml,0,4,0,224,2500,2276,1.8697,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1717.graphml,0,0,0,1750,2500,750,1.0726,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1718.graphml,0,0,0,1750,2500,750,1.4905,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1719.graphml,75,250,456,1,2500,2499,0.8782, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1721.graphml,21,25,154,129,2500,2371,1.9815,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1726.graphml,0,26,64,440,2500,2060,0.3942, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1727.graphml,0,26,64,440,2500,2060,0.4437, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1728.graphml,0,26,64,440,2500,2060,0.3452, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1729.graphml,0,0,0,1238,3333,2095,0.1787,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1730.graphml,10,10,0,2514,5000,2486,0.1291,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1731.graphml,10,10,0,2514,5000,2486,0.124,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1732.graphml,110,110,0,23340,25000,1660,0.3124,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1733.graphml,50,105,1,19225,25000,5775,0.9191,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1734.graphml,4,8,320,357,2500,2143,0.7217, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1735.graphml,0,0,0,1070,2500,1430,0.0763,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1736.graphml,0,0,0,1070,2500,1430,0.1051,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1737.graphml,19,90,304,60,2857,2797,0.9251, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1738.graphml,8,16,64,2739,5000,2261,0.5219,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1739.graphml,8,16,64,2739,5000,2261,0.3686,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_174.graphml,26,52,53,19574,25000,5426,1.2219, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1740.graphml,4,11,128,1520,5000,3480,0.2544,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1741.graphml,12,40,102,1143,5000,3857,0.9707,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1742.graphml,0,6,1044,0,5090,5090,1.5359, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1743.graphml,4,12,563,0,5090,5090,1.2093, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1744.graphml,6,22,204,1143,5000,3857,2.0867,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1745.graphml,8,16,232,0,5090,5090,0.5459, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1746.graphml,3,6,280,1143,5000,3857,3.147,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1747.graphml,4,12,563,0,5090,5090,1.3214, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1749.graphml,1,16,1,3443,5000,1557,0.3644,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1750.graphml,1,16,1,3443,5000,1557,0.3437,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1751.graphml,1,6,48,22,2777,2755,0.4548,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1753.graphml,0,5,0,471,2500,2029,6.2312,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1754.graphml,0,0,0,851,5000,4149,0.4059,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1755.graphml,0,0,0,851,5000,4149,0.3716,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1756.graphml,57,76,1189,39,2500,2461,3.5469, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1759.graphml,10,15,176,309,2500,2191,0.6667, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1760.graphml,10,15,176,309,2500,2191,0.6772, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1761.graphml,10,15,176,309,2500,2191,0.5771, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1762.graphml,0,0,0,2056,2500,444,0.3839,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1763.graphml,0,0,0,2056,2500,444,0.3566,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1764.graphml,6144,10240,372,41,5000,4959,76.3058, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1768.graphml,2,2,64,685,10000,9315,1.371, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1769.graphml,2,2,64,685,10000,9315,1.5269, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_177.graphml,20,20,52,18285,25000,6715,0.758,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1770.graphml,24,43,12,638,5000,4362,0.3704, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1771.graphml,24,48,55,1565,5000,3435,1.2508, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1773.graphml,24,48,55,1565,5000,3435,1.3181, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1774.graphml,24,43,12,638,5000,4362,0.3467, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1775.graphml,10,25,158,9,2500,2491,0.2854, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1776.graphml,10,95,145,262,2500,2238,0.8139,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1777.graphml,0,63,242,14,2500,2486,0.4636, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1778.graphml,38,42,262,65,2500,2435,1.0537,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1779.graphml,38,42,262,65,2500,2435,1.0951,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1781.graphml,0,63,242,14,2500,2486,0.5315, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1782.graphml,512,512,32,3518,5000,1482,0.0817,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1783.graphml,6165,6408,0,586,5000,4414,1.7366,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1784.graphml,0,6378,0,1172,5000,3828,52.2818,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1785.graphml,0,6378,0,1172,5000,3828,47.3371,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1786.graphml,25,52,1920,221,5000,4779,3.9558, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1787.graphml,25,52,1920,221,5000,4779,3.9588, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1788.graphml,123904,168960,288,46,2857,2811,2.7555, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1789.graphml,5,51,39,47,2500,2453,2.4529,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1790.graphml,0,46,79,47,2500,2453,0.7995, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1793.graphml,33,66,121,79,2500,2421,1.0284,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1795.graphml,0,46,79,47,2500,2453,0.801, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1796.graphml,5,61,39,47,2500,2453,0.4618, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1799.graphml,33,66,121,79,2500,2421,1.0017,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_18.graphml,26,52,73,1387,5000,3613,1.2469, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_180.graphml,0,6,42,1098,25000,23902,0.2541, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1801.graphml,5,61,39,47,2500,2453,0.4023, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1802.graphml,25,785,1338,0,3493,3493,2.8069, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1803.graphml,0,41,1120,0,3493,3493,2.4115, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1804.graphml,0,41,1120,0,3493,3493,2.4842, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1805.graphml,0,64,0,1950,3333,1383,0.1568,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1806.graphml,0,23,1326,97,3333,3236,2.7038, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1807.graphml,0,0,0,4421,5000,579,0.3199,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1808.graphml,0,0,0,4421,5000,579,0.2698,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1809.graphml,0,0,0,1788,2500,712,0.1165,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_181.graphml,128,128,379,115,5000,4885,20.6666, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1810.graphml,113,224,185,264,2500,2236,0.4473, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1811.graphml,109,135,236,264,2500,2236,1.2865, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1812.graphml,0,4,328,73,2500,2427,3.3444, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1813.graphml,0,4,328,73,2500,2427,2.044, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1814.graphml,57,112,185,264,2500,2236,0.4621, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1815.graphml,55,81,154,264,2500,2236,0.6529, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1816.graphml,0,4,192,73,2500,2427,1.5584, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1817.graphml,0,4,192,73,2500,2427,1.1288, 
