GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1541.graphml,0,18,241,148,2500,2352,0.0682, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1542.graphml,27,56,2516,1339,5000,3661,0.7123, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1543.graphml,27,56,2516,1339,5000,3661,0.7282, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1544.graphml,8,36,64,3924,5000,1076,0.0877, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1545.graphml,60,276,160,730,2500,1770,0.0931, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1546.graphml,0,49,424,30,2500,2470,0.176, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1547.graphml,0,49,424,30,2500,2470,0.164, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1548.graphml,0,49,424,30,2500,2470,0.1228, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_155.graphml,0,0,0,25000,25000,0,0.0555,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1553.graphml,64,148,775,3011,5000,1989,0.1559, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1555.graphml,128,164,441,3011,5000,1989,0.1297, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1557.graphml,40,80,355,3529,5000,1471,0.1147, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1559.graphml,20,80,745,3529,5000,1471,0.182, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_156.graphml,0,0,0,25000,25000,0,0.0342,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1562.graphml,80,80,160,3529,5000,1471,0.0751, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1564.graphml,0,2,250,1208,2500,1292,0.0733, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1565.graphml,0,2,250,1208,2500,1292,0.0763, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1566.graphml,0,2,250,1208,2500,1292,0.0739, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1567.graphml,9,13,406,969,2500,1531,0.0727, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1568.graphml,0,1,150,1965,2500,535,0.0606, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1569.graphml,0,1,150,1965,2500,535,0.0727, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_157.graphml,0,0,0,25000,25000,0,0.0429,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1570.graphml,15,22,3242,916,2500,1584,0.1628, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1571.graphml,0,1,750,1750,2500,750,0.1637, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1572.graphml,0,1,750,1750,2500,750,0.1553, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1573.graphml,10,21,840,439,2500,2061,0.468, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1574.graphml,10,21,840,439,2500,2061,0.4281, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1575.graphml,15,41,4704,166,2500,2334,0.4329, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1576.graphml,0,2,880,467,2500,2033,1.017, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1577.graphml,0,2,880,467,2500,2033,0.9497, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1578.graphml,0,26,664,426,2500,2074,0.2178, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1579.graphml,0,26,664,426,2500,2074,0.2337, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_158.graphml,0,0,0,25000,25000,0,0.0739,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1580.graphml,0,26,664,426,2500,2074,0.21, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1581.graphml,15,41,4544,177,2500,2323,0.3542, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1582.graphml,0,2,120,3,2500,2497,0.3602, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1583.graphml,0,2,120,3,2500,2497,0.4164, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1584.graphml,41,141,1074,520,3333,2813,0.3548, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1585.graphml,2,24,5994,102,3333,3231,1.6323, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1586.graphml,25,81,1864,520,3333,2813,0.5368, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1587.graphml,16,63,5560,102,3333,3231,1.3024, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1588.graphml,26,90,2124,520,3333,2813,0.6297, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_159.graphml,0,0,0,25000,25000,0,0.0396,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1597.graphml,0,0,0,5000,5000,0,0.1312,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1598.graphml,0,0,0,5000,5000,0,0.0642,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_16.graphml,0,42,91,298,5000,4702,0.097, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_160.graphml,0,0,0,25000,25000,0,0.0357,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1600.graphml,85,165,693,23409,25000,1591,0.1436, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1602.graphml,45,165,1453,23409,25000,1591,0.1955, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1604.graphml,165,165,313,23409,25000,1591,0.0796, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1607.graphml,43200,62712,1371,896,25000,24104,0.3328, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1608.graphml,0,1,69,1473,2083,610,0.0486, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1609.graphml,0,1,69,1473,2083,610,0.076, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_161.graphml,0,0,0,25000,25000,0,0.057,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1610.graphml,30,93,1543,421,2500,2079,0.3533, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1611.graphml,30,93,1543,421,2500,2079,0.3367, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1615.graphml,192,576,100,2529,10000,7471,0.1517, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1618.graphml,0,1,64,528,1750,1222,0.0639,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1619.graphml,0,5,0,0,2993,2993,0.0486,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_162.graphml,0,0,0,25000,25000,0,0.0303,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1620.graphml,0,5,0,0,2993,2993,0.036,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1621.graphml,11,23,800,471,5000,4529,0.5347, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1622.graphml,11,23,800,471,5000,4529,0.5149, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1623.graphml,18,31,1388,969,2500,1531,0.1544, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1624.graphml,0,1,300,1965,2500,535,0.1, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1625.graphml,0,1,300,1965,2500,535,0.0859, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1626.graphml,120,183,615,377,2500,2123,0.246, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1627.graphml,30,130,2246,377,2500,2123,1.7591, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1628.graphml,30,130,2246,377,2500,2123,6.2288, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1629.graphml,110,326,2694,473,2500,2027,0.1595, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_163.graphml,0,0,0,25000,25000,0,0.048,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1630.graphml,0,33,1295,1,2500,2499,0.2037, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1633.graphml,84,110,407,511,2500,1989,0.1171, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1635.graphml,0,33,1295,1,2500,2499,0.2145, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1636.graphml,4,7,150,1542,4000,2458,0.0597, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1637.graphml,0,1,99,1321,4000,2679,0.0621, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1638.graphml,0,1,99,1321,4000,2679,0.063, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_164.graphml,0,0,0,25000,25000,0,0.0561,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1640.graphml,5,10,42,2952,5000,2048,0.1069, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1641.graphml,5,10,42,2952,5000,2048,0.1057, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1645.graphml,0,11,0,472,2222,1750,0.1084,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1646.graphml,0,2,96,2778,8000,5222,0.0709, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1647.graphml,12,13,64,2600,5000,2400,0.0724, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1648.graphml,12,13,64,2600,5000,2400,0.0787, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1649.graphml,1,2,96,1498,2500,1002,0.0817, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_165.graphml,0,0,0,25000,25000,0,0.0552,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1650.graphml,2952,3924,3953,363,2500,2137,0.0654, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1651.graphml,36,36,972,507,2500,1993,0.2926, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1652.graphml,36,36,972,507,2500,1993,0.347, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1653.graphml,36,36,972,507,2500,1993,0.4846, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1654.graphml,5,11,292,1164,5000,3836,0.8836, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1655.graphml,5,11,292,1164,5000,3836,0.8226, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_166.graphml,0,0,0,25000,25000,0,0.0949,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1661.graphml,0,1,82,2139,2500,361,0.0495, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1662.graphml,0,12,130,1405,2500,1095,0.0639, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1663.graphml,0,8,87,856,2500,1644,0.1021, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1664.graphml,300,432,776,667,2500,1833,0.0748, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1665.graphml,0,122,1696,1418,2500,1082,0.1982, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1666.graphml,0,122,1696,1418,2500,1082,0.1556, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1667.graphml,0,1,80,1915,2500,585,0.0474, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1668.graphml,0,1,80,1915,2500,585,0.0588, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1669.graphml,0,1,80,1915,2500,585,0.057, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_167.graphml,0,0,0,25000,25000,0,0.0423,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1678.graphml,12,213,536,774,5000,4226,0.0862, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1679.graphml,0,49,192,288,5000,4712,0.0811, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_168.graphml,0,0,0,25000,25000,0,0.0342,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1682.graphml,245,245,457,3157,5000,1843,0.082, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1684.graphml,0,49,192,288,5000,4712,0.0766, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1685.graphml,65,337,130,1225,5000,3775,0.2697, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1686.graphml,1,273,66,-5527,5000,10527,0.4356, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1687.graphml,1,273,66,-5527,5000,10527,0.4341, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1688.graphml,0,0,0,2887,10000,7113,0.1063,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1689.graphml,0,0,0,2887,10000,7113,0.033,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1690.graphml,0,1,0,3130,10000,6870,0.1312,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1691.graphml,0,1,0,3130,10000,6870,0.0672,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1692.graphml,80,80,182,471,2857,2386,0.1057, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1693.graphml,0,0,0,24191,25000,809,0.0615,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1694.graphml,51,70,770,3390,5000,1610,0.1057, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1695.graphml,0,4,693,3725,5000,1275,0.4227, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1696.graphml,0,4,693,3725,5000,1275,0.3166, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1697.graphml,0,0,0,9403,10000,597,0.0465,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1698.graphml,0,2,144,2068,2500,432,0.0688, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1699.graphml,0,2,144,2068,2500,432,0.0802, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1700.graphml,0,2,144,2068,2500,432,0.0781, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1701.graphml,580,581,216,196,2500,2304,0.0772, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1702.graphml,0,1,16,2167,2500,333,0.6041, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1703.graphml,0,1,16,2167,2500,333,0.569, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1704.graphml,0,360,160,161,2500,2339,0.1081, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1707.graphml,10,21,396,644,2500,1856,0.0694, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1708.graphml,0,1,180,1915,2500,585,0.1009, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1709.graphml,0,1,180,1915,2500,585,0.1006, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_171.graphml,0,9,139,1098,25000,23902,0.0606, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1710.graphml,15,26,2618,94,2500,2406,4.1401, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1711.graphml,0,1,70,406,2500,2094,0.2812, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1712.graphml,0,1,70,406,2500,2094,0.2899, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1713.graphml,15,41,3088,137,2500,2363,0.1874, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1714.graphml,0,5,990,224,2500,2276,0.2529, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1715.graphml,0,5,990,224,2500,2276,0.2622, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1717.graphml,0,1,800,1750,2500,750,0.1925, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1718.graphml,0,1,800,1750,2500,750,0.182, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1719.graphml,110,302,1553,67,2500,2433,0.1685, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1721.graphml,84,110,407,511,2500,1989,0.1577, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1726.graphml,0,27,352,440,2500,2060,0.091, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1727.graphml,0,27,352,440,2500,2060,0.0787, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1728.graphml,0,27,352,440,2500,2060,0.0784, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1729.graphml,0,34,78,1897,3333,1436,0.0465, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1730.graphml,10,10,0,2514,5000,2486,0.0712,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1731.graphml,10,10,0,2514,5000,2486,0.1054,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1732.graphml,120,120,32,23669,25000,1331,0.0682, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1733.graphml,50,105,19,19225,25000,5775,0.2127, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1734.graphml,4,12,414,357,2500,2143,0.1297, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1735.graphml,0,0,0,1070,2500,1430,0.039,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1736.graphml,0,0,0,1070,2500,1430,0.0976,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1737.graphml,37,108,545,76,2857,2781,0.1613, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1738.graphml,16,24,192,3263,5000,1737,0.0844, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1739.graphml,16,24,192,3263,5000,1737,0.1391, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_174.graphml,104,135,371,23161,25000,1839,0.1943, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1740.graphml,8,18,352,2522,5000,2478,0.0865, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1741.graphml,36,80,760,2840,5000,2160,0.1742, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1742.graphml,0,5,1112,0,5090,5090,0.2586, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1743.graphml,4,18,1004,0,5090,5090,0.2716, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1744.graphml,18,42,1536,2840,5000,2160,0.3569, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1745.graphml,8,28,494,0,5090,5090,0.1105, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1746.graphml,9,15,2656,1523,5000,3477,0.542, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1747.graphml,4,18,1004,0,5090,5090,0.1772, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1749.graphml,1,18,19,3443,5000,1557,0.0805, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1750.graphml,1,18,19,3443,5000,1557,0.0892, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1751.graphml,1,10,338,22,2777,2755,0.0805, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1753.graphml,0,8,87,807,2500,1693,0.0603, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1754.graphml,0,1,51,1116,5000,3884,0.1093, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1755.graphml,0,1,51,1116,5000,3884,0.0603, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1756.graphml,57,95,4606,236,2500,2264,0.4852, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1759.graphml,20,23,400,496,2500,2004,0.1415, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1760.graphml,20,23,400,496,2500,2004,0.1225, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1761.graphml,20,23,400,496,2500,2004,0.1439, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1762.graphml,0,1,80,2056,2500,444,0.079, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1763.graphml,0,1,80,2056,2500,444,0.0736, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1764.graphml,8192,16416,1970,526,5000,4474,4.6337, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1768.graphml,4,5,288,1687,10000,8313,0.3932, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1769.graphml,4,5,288,1687,10000,8313,0.1871, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_177.graphml,40,61,424,19826,25000,5174,0.112, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1770.graphml,61,80,365,904,5000,4096,0.0931, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1771.graphml,96,126,473,3210,5000,1790,0.1715, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1773.graphml,96,126,473,3210,5000,1790,0.1433, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1774.graphml,61,80,365,904,5000,4096,0.0706, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1775.graphml,15,31,284,9,2500,2491,0.0688, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1776.graphml,30,146,1369,707,2500,1793,0.1376, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1777.graphml,0,65,290,14,2500,2486,0.1003, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1778.graphml,152,195,703,335,2500,2165,0.1282, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1779.graphml,152,195,703,335,2500,2165,0.1153, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1781.graphml,0,65,290,14,2500,2486,0.0874, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1782.graphml,512,513,64,3340,5000,1660,0.0414, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1783.graphml,6330,6559,642,1828,5000,3172,0.1697, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1784.graphml,0,6378,0,1172,5000,3828,1.6872,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1785.graphml,0,6378,0,1172,5000,3828,1.7185,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1786.graphml,27,54,3796,628,5000,4372,0.5825, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1787.graphml,27,54,3796,628,5000,4372,0.5591, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1788.graphml,157696,247808,1286,317,2857,2540,0.3515, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1789.graphml,10,62,401,47,2500,2453,0.0994, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1790.graphml,0,49,287,47,2500,2453,0.1306, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1793.graphml,132,169,359,590,2500,1910,0.1511, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1795.graphml,0,49,287,47,2500,2453,0.1075, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1796.graphml,10,68,145,47,2500,2453,0.0826, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1799.graphml,132,169,359,590,2500,1910,0.1255, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_18.graphml,104,135,371,3161,5000,1839,0.1276, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_180.graphml,0,9,139,1098,25000,23902,0.06, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1801.graphml,10,68,145,47,2500,2453,0.1234, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1802.graphml,60,801,6009,0,3493,3493,0.386, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1803.graphml,0,43,2425,0,3493,3493,0.3899, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1804.graphml,0,43,2425,0,3493,3493,0.3737, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1805.graphml,0,64,32,1950,3333,1383,0.1144, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1806.graphml,0,32,2114,-4944,3333,8277,0.4146, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1807.graphml,0,0,0,4421,5000,579,0.0736,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1808.graphml,0,0,0,4421,5000,579,0.0657,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1809.graphml,0,1,146,2067,2500,433,0.0525, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_181.graphml,130,194,1190,1508,5000,3492,1.2564, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1810.graphml,189,265,537,591,2500,1909,0.1448, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1811.graphml,181,199,972,591,2500,1909,0.1973, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1812.graphml,0,5,456,73,2500,2427,0.301, 
