GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1572.graphml,0,0,0,1750,2500,750,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1573.graphml,5,15,0,219,2500,2281,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1574.graphml,5,15,0,219,2500,2281,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1575.graphml,5,25,16,61,2500,2439,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1576.graphml,0,0,0,467,2500,2033,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1577.graphml,0,0,0,467,2500,2033,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1578.graphml,0,20,0,72,2500,2428,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1579.graphml,0,20,0,72,2500,2428,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_158.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1580.graphml,0,20,0,72,2500,2428,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1581.graphml,5,30,176,234,2500,2266,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1582.graphml,0,1,10,3,2500,2497,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1583.graphml,0,1,10,3,2500,2497,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1584.graphml,20,90,195,96,3333,3237,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1585.graphml,1,12,1234,1,3333,3332,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1586.graphml,10,50,360,96,3333,3237,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1587.graphml,6,34,598,79,3333,3254,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1588.graphml,6,55,407,125,3333,3208,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_159.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1597.graphml,0,0,0,5000,5000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1598.graphml,0,0,0,5000,5000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_16.graphml,0,40,36,298,5000,4702,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_160.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1600.graphml,17,33,133,22161,25000,2839,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1602.graphml,9,33,333,22161,25000,2839,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1604.graphml,33,33,33,22490,25000,2510,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1607.graphml,15200,47432,321,567,25000,24433,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1608.graphml,0,0,0,1473,2083,610,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1609.graphml,0,0,0,1473,2083,610,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_161.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1610.graphml,10,41,568,253,2500,2247,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1611.graphml,10,41,568,253,2500,2247,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1615.graphml,192,576,29,1782,10000,8218,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1618.graphml,0,1,64,528,1750,1222,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1619.graphml,0,5,0,0,2993,2993,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_162.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1620.graphml,0,5,0,0,2993,2993,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1621.graphml,7,15,97,26,5000,4974,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1622.graphml,7,15,97,26,5000,4974,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1623.graphml,6,18,0,522,2500,1978,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1624.graphml,0,0,0,1965,2500,535,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1625.graphml,0,0,0,1965,2500,535,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1626.graphml,60,90,75,82,2500,2418,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1627.graphml,20,60,204,86,2500,2414,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1628.graphml,20,60,204,86,2500,2414,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1629.graphml,75,270,169,303,2500,2197,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_163.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1630.graphml,0,32,270,1,2500,2499,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1633.graphml,21,24,86,129,2500,2371,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1635.graphml,0,32,270,1,2500,2499,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1636.graphml,2,4,33,164,4000,3836,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1637.graphml,0,0,0,1005,4000,2995,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1638.graphml,0,0,0,1005,4000,2995,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_164.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1640.graphml,5,10,10,2952,5000,2048,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1641.graphml,5,10,10,2952,5000,2048,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1645.graphml,0,11,0,472,2222,1750,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1646.graphml,0,0,0,715,8000,7285,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1647.graphml,7,8,32,2600,5000,2400,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1648.graphml,7,8,32,2600,5000,2400,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1649.graphml,1,1,0,51,2500,2449,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_165.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1650.graphml,990,2916,1004,91,2500,2409,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1651.graphml,18,18,0,507,2500,1993,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1652.graphml,18,18,0,507,2500,1993,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1653.graphml,18,18,0,507,2500,1993,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1654.graphml,5,5,0,820,5000,4180,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1655.graphml,5,5,0,820,5000,4180,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_166.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1661.graphml,0,0,0,1807,2500,693,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1662.graphml,0,10,0,1044,2500,1456,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1663.graphml,0,5,0,520,2500,1980,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1664.graphml,100,310,168,538,2500,1962,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1665.graphml,0,10,240,110,2500,2390,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1666.graphml,0,10,240,110,2500,2390,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1667.graphml,0,0,0,1915,2500,585,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1668.graphml,0,0,0,1915,2500,585,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1669.graphml,0,0,0,1915,2500,585,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_167.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1678.graphml,4,204,0,774,5000,4226,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1679.graphml,0,48,0,288,5000,4712,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_168.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1682.graphml,49,49,49,2229,5000,2771,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1684.graphml,0,48,0,288,5000,4712,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1685.graphml,32,304,0,1225,5000,3775,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1686.graphml,1,273,6,119,5000,4881,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1687.graphml,1,273,6,119,5000,4881,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1688.graphml,0,0,0,2887,10000,7113,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1689.graphml,0,0,0,2887,10000,7113,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1690.graphml,0,1,0,3130,10000,6870,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1691.graphml,0,1,0,3130,10000,6870,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1692.graphml,32,64,49,322,2857,2535,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1693.graphml,0,0,0,24191,25000,809,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1694.graphml,15,33,0,2345,5000,2655,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1695.graphml,0,0,0,2914,5000,2086,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1696.graphml,0,0,0,2914,5000,2086,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1697.graphml,0,0,0,9403,10000,597,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1698.graphml,0,0,0,1811,2500,689,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1699.graphml,0,0,0,1811,2500,689,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1700.graphml,0,0,0,1811,2500,689,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1701.graphml,280,350,32,196,2500,2304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1702.graphml,0,0,0,2167,2500,333,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1703.graphml,0,0,0,2167,2500,333,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1704.graphml,0,350,32,518,2500,1982,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1707.graphml,5,10,0,61,2500,2439,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1708.graphml,0,0,0,1915,2500,585,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1709.graphml,0,0,0,1915,2500,585,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_171.graphml,0,6,36,1098,25000,23902,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1710.graphml,5,20,50,94,2500,2406,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1711.graphml,0,0,0,406,2500,2094,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1712.graphml,0,0,0,406,2500,2094,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1713.graphml,5,30,114,61,2500,2439,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1714.graphml,0,4,0,224,2500,2276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1715.graphml,0,4,0,224,2500,2276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1717.graphml,0,0,0,1750,2500,750,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1718.graphml,0,0,0,1750,2500,750,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1719.graphml,75,250,90,1,2500,2499,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1721.graphml,21,24,86,129,2500,2371,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1726.graphml,0,25,64,196,2500,2304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1727.graphml,0,25,64,196,2500,2304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1728.graphml,0,25,64,196,2500,2304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1729.graphml,0,0,0,1238,3333,2095,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1730.graphml,10,10,0,2514,5000,2486,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1731.graphml,10,10,0,2514,5000,2486,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1732.graphml,110,110,0,23340,25000,1660,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1733.graphml,50,105,1,19225,25000,5775,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1734.graphml,2,4,192,357,2500,2143,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1735.graphml,0,0,0,1070,2500,1430,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1736.graphml,0,0,0,1070,2500,1430,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1737.graphml,19,90,144,60,2857,2797,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1738.graphml,8,16,64,2739,5000,2261,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1739.graphml,8,16,64,2739,5000,2261,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_174.graphml,26,52,53,19574,25000,5426,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1740.graphml,4,11,128,1520,5000,3480,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1741.graphml,12,40,102,1143,5000,3857,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1742.graphml,0,2,328,0,5090,5090,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1743.graphml,2,8,308,0,5090,5090,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1744.graphml,6,22,204,816,5000,4184,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1745.graphml,4,12,113,0,5090,5090,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1746.graphml,3,6,280,816,5000,4184,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1747.graphml,2,8,308,0,5090,5090,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1749.graphml,1,16,1,3443,5000,1557,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1750.graphml,1,16,1,3443,5000,1557,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1751.graphml,1,6,48,22,2777,2755,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1753.graphml,0,5,0,471,2500,2029,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1754.graphml,0,0,0,851,5000,4149,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1755.graphml,0,0,0,851,5000,4149,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1756.graphml,19,57,496,35,2500,2465,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1759.graphml,10,15,96,309,2500,2191,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1760.graphml,10,15,96,309,2500,2191,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1761.graphml,10,15,96,309,2500,2191,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1762.graphml,0,0,0,2056,2500,444,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1763.graphml,0,0,0,2056,2500,444,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1764.graphml,4096,8192,218,41,5000,4959,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1768.graphml,2,2,32,232,10000,9768,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1769.graphml,2,2,32,232,10000,9768,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_177.graphml,20,20,52,18285,25000,6715,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1770.graphml,24,43,12,904,5000,4096,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1771.graphml,24,48,26,249,5000,4751,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1773.graphml,24,48,26,249,5000,4751,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1774.graphml,24,43,12,904,5000,4096,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1775.graphml,5,25,18,9,2500,2491,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1776.graphml,10,85,15,262,2500,2238,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1777.graphml,0,63,153,14,2500,2486,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1778.graphml,38,77,217,133,2500,2367,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1779.graphml,38,77,217,133,2500,2367,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1781.graphml,0,63,153,14,2500,2486,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1782.graphml,512,512,32,3518,5000,1482,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1783.graphml,6165,6408,0,586,5000,4414,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1784.graphml,0,6378,0,1172,5000,3828,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1785.graphml,0,6378,0,1172,5000,3828,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1786.graphml,24,52,704,628,5000,4372,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1787.graphml,24,52,704,628,5000,4372,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1788.graphml,123904,168960,208,71,2857,2786,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1789.graphml,5,51,36,47,2500,2453,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1790.graphml,0,43,46,47,2500,2453,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1793.graphml,33,67,73,232,2500,2268,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1795.graphml,0,43,46,47,2500,2453,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1796.graphml,5,61,36,47,2500,2453,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1799.graphml,33,67,73,232,2500,2268,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_18.graphml,26,52,53,770,5000,4230,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_180.graphml,0,6,36,1098,25000,23902,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1801.graphml,5,61,36,47,2500,2453,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1802.graphml,25,785,611,0,3493,3493,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1803.graphml,0,41,560,0,3493,3493,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1804.graphml,0,41,560,0,3493,3493,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1805.graphml,0,64,0,1950,3333,1383,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1806.graphml,0,23,498,31,3333,3302,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1807.graphml,0,0,0,4421,5000,579,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1808.graphml,0,0,0,4421,5000,579,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1809.graphml,0,0,0,1788,2500,712,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_181.graphml,64,128,176,115,5000,4885,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1810.graphml,76,156,217,591,2500,1909,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1811.graphml,73,90,180,264,2500,2236,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1812.graphml,0,3,232,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1813.graphml,0,3,232,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1814.graphml,38,78,185,591,2500,1909,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1815.graphml,37,54,130,264,2500,2236,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1816.graphml,0,3,128,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1817.graphml,0,3,128,73,2500,2427,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1819.graphml,9,33,333,22161,25000,2839,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1824.graphml,17,33,133,22161,25000,2839,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1826.graphml,33,33,33,22490,25000,2510,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1827.graphml,114000,354000,321,567,25000,24433,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1828.graphml,0,0,0,23521,25000,1479,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1829.graphml,160,192,274,20434,25000,4566,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1830.graphml,2,4,192,357,2500,2143,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1831.graphml,2,4,192,357,2500,2143,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1832.graphml,0,1,0,2052,5000,2948,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1833.graphml,0,512,0,2010,5000,2990,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1834.graphml,16,32,68,5552,10000,4448,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1835.graphml,4,10,0,391,5000,4609,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1836.graphml,4,10,0,505,5000,4495,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1837.graphml,0,0,0,5000,5000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1838.graphml,0,0,0,5000,5000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1839.graphml,30,40,0,2398,5000,2602,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1840.graphml,31,95,265,994319,1000000,5681,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1843.graphml,2,2,32,7662,10000,2338,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1845.graphml,2,4,40,1869,2500,631,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1846.graphml,0,0,0,226,5000,4774,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1847.graphml,0,0,0,226,5000,4774,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1848.graphml,5,5,152,523,2500,1977,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1849.graphml,5,5,152,523,2500,1977,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1850.graphml,5,5,152,523,2500,1977,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1851.graphml,4096,8192,64,1099,5000,3901,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1852.graphml,4096,8192,64,1099,5000,3901,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1853.graphml,60,80,96,441,5000,4559,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1856.graphml,60,80,160,770,5000,4230,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_186.graphml,768,1536,59,11772,20000,8228,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1866.graphml,60,80,128,441,5000,4559,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1874.graphml,40,40,44,183,5000,4817,0,**
